MsID,Year,HandlingEditorSex,ReviewerSex,ReviewerRegion,ReviewerInvited,ReviewerAgreed,ReviewerScore,FinalDecision
775,2005,m,m,NorthAmerica,0,0,0,1
775,2005,m,f,UnitedKingdom,1,0,0,1
776,2005,m,m,Europe,1,1,2,0
776,2005,m,m,Europe,1,1,3,0
776,2005,m,m,UnitedKingdom,0,0,0,0
776,2005,m,m,Europe,0,0,0,0
777,2005,m,0,0,0,0,0,1
778,2005,m,f,NorthAmerica,1,1,3,1
778,2005,m,m,NorthAmerica,1,1,0,1
779,2005,m,m,NorthAmerica,1,1,2,0
779,2005,m,f,NorthAmerica,1,1,2,0
779,2005,m,m,NorthAmerica,0,0,0,0
779,2005,m,f,NorthAmerica,0,0,0,0
779,2005,m,m,UnitedKingdom,0,0,0,0
780,2005,0,0,0,0,0,0,1
781,2005,m,m,UnitedKingdom,1,1,2,1
781,2005,m,m,Oceania,1,1,4,1
781,2005,m,f,Europe,0,0,0,1
782,2005,m,m,NorthAmerica,1,1,3,1
782,2005,m,m,Oceania,1,1,4,1
782,2005,m,f,Oceania,1,0,0,1
782,2005,m,f,Oceania,1,0,0,1
783,2005,m,f,NorthAmerica,1,1,2,1
783,2005,m,f,UnitedKingdom,1,1,3,1
783,2005,m,m,NorthAmerica,1,0,0,1
783,2005,m,0,0,1,0,0,1
784,2005,m,m,NorthAmerica,1,1,2,1
784,2005,m,f,LatinAmerica,1,1,3,1
784,2005,m,m,LatinAmerica,1,0,0,1
784,2005,m,m,NorthAmerica,1,0,0,1
785,2005,m,m,NorthAmerica,1,1,3,1
785,2005,m,m,NorthAmerica,1,1,3,1
785,2005,m,f,NorthAmerica,1,0,0,1
786,2005,m,m,Europe,1,1,2,0
786,2005,m,m,NorthAmerica,1,1,1,0
786,2005,m,f,Europe,1,0,0,0
786,2005,m,m,LatinAmerica,0,0,0,0
786,2005,m,m,NorthAmerica,1,0,0,0
787,2005,0,0,0,0,0,0,1
788,2005,m,m,NorthAmerica,1,1,1,1
788,2005,m,m,NorthAmerica,1,1,3,1
788,2005,m,m,NorthAmerica,1,1,4,1
788,2005,m,m,NorthAmerica,1,0,0,1
789,2005,m,m,UnitedKingdom,1,1,2,1
789,2005,m,m,UnitedKingdom,1,1,3,1
789,2005,m,m,LatinAmerica,0,0,0,1
789,2005,m,m,UnitedKingdom,0,0,0,1
789,2005,m,m,UnitedKingdom,1,0,0,1
790,2005,m,f,NorthAmerica,1,1,2,0
790,2005,m,f,NorthAmerica,1,1,3,0
790,2005,m,m,NorthAmerica,0,0,0,0
790,2005,m,m,NorthAmerica,0,0,0,0
791,2005,m,0,0,0,0,0,1
792,2005,m,m,UnitedKingdom,1,1,2,1
792,2005,m,m,UnitedKingdom,1,1,4,1
792,2005,m,m,Europe,0,0,0,1
793,2005,m,m,Europe,1,1,4,1
793,2005,m,m,Europe,1,0,0,1
793,2005,m,m,NorthAmerica,1,1,0,1
794,2005,m,m,Europe,1,1,2,0
794,2005,m,m,Europe,1,1,3,0
794,2005,m,m,Europe,1,0,0,0
794,2005,m,m,Europe,1,0,0,0
794,2005,m,m,Oceania,1,0,0,0
794,2005,m,m,Europe,1,0,0,0
794,2005,m,m,NorthAmerica,0,0,0,0
795,2005,m,m,NorthAmerica,1,1,2,1
795,2005,m,m,NorthAmerica,1,1,0,1
795,2005,m,m,UnitedKingdom,0,0,0,1
795,2005,m,f,NorthAmerica,1,0,0,1
796,2005,m,m,UnitedKingdom,1,1,2,0
796,2005,m,m,UnitedKingdom,1,1,3,0
796,2005,m,m,Europe,0,0,0,0
796,2005,m,m,Europe,0,0,0,0
797,2005,m,m,NorthAmerica,1,1,2,1
797,2005,m,m,Europe,1,1,4,1
797,2005,m,m,Europe,0,0,0,1
797,2005,m,m,Europe,1,0,0,1
797,2005,m,m,Europe,1,0,0,1
798,2005,m,f,UnitedKingdom,1,1,3,1
798,2005,m,m,NorthAmerica,1,1,4,1
798,2005,m,m,NorthAmerica,0,0,0,1
798,2005,m,m,NorthAmerica,0,0,0,1
799,2005,m,m,Europe,1,1,3,1
799,2005,m,m,Europe,0,0,0,1
799,2005,m,m,NorthAmerica,1,1,0,1
799,2005,m,m,NorthAmerica,0,0,0,1
800,2005,m,m,Europe,1,1,2,1
800,2005,m,m,NorthAmerica,1,1,3,1
801,2005,0,0,0,0,0,0,0
802,2005,m,0,0,0,0,0,1
803,2005,m,m,LatinAmerica,1,1,3,1
803,2005,m,m,NorthAmerica,1,1,4,1
803,2005,m,m,NorthAmerica,1,0,0,1
804,2005,m,0,0,0,0,0,1
805,2005,m,m,Europe,1,1,2,0
805,2005,m,m,UnitedKingdom,1,1,2,0
805,2005,m,m,Europe,1,1,0,0
805,2005,m,m,UnitedKingdom,1,0,0,0
805,2005,m,f,NorthAmerica,1,0,0,0
806,2005,m,m,Europe,1,1,2,1
806,2005,m,m,NorthAmerica,1,1,4,1
806,2005,m,m,NorthAmerica,1,0,0,1
806,2005,m,0,NorthAmerica,0,0,0,1
806,2005,m,m,0,1,0,0,1
807,2005,m,m,NorthAmerica,1,1,2,1
807,2005,m,m,NorthAmerica,1,1,4,1
807,2005,m,m,Europe,0,0,0,1
807,2005,m,m,NorthAmerica,0,0,0,1
807,2005,m,m,NorthAmerica,1,0,0,1
808,2005,m,m,Asia,1,1,3,1
808,2005,m,m,NorthAmerica,1,1,4,1
808,2005,m,m,Oceania,1,0,0,1
808,2005,m,m,NorthAmerica,0,0,0,1
808,2005,m,m,NorthAmerica,0,0,0,1
809,2005,m,m,NorthAmerica,1,1,2,0
809,2005,m,m,Oceania,1,1,3,0
809,2005,m,m,Europe,0,0,0,0
810,2005,m,f,NorthAmerica,1,1,2,1
810,2005,m,m,Europe,1,1,3,1
810,2005,m,m,Europe,0,0,0,1
810,2005,m,m,UnitedKingdom,0,0,0,1
810,2005,m,m,NorthAmerica,0,0,0,1
811,2005,m,m,NorthAmerica,1,1,2,0
811,2005,m,m,NorthAmerica,1,1,2,0
811,2005,m,m,NorthAmerica,1,0,0,0
812,2005,m,f,Europe,1,1,2,1
812,2005,m,m,NorthAmerica,1,1,3,1
812,2005,m,m,NorthAmerica,1,1,4,1
812,2005,m,m,NorthAmerica,0,0,0,1
813,2005,m,m,NorthAmerica,1,1,1,0
813,2005,m,m,Oceania,1,1,0,0
813,2005,m,m,NorthAmerica,1,0,0,0
814,2005,m,m,NorthAmerica,1,1,2,0
815,2005,m,m,LatinAmerica,1,1,3,1
815,2005,m,m,Europe,1,1,3,1
815,2005,m,m,Oceania,0,0,0,1
815,2005,m,m,Europe,0,0,0,1
815,2005,m,m,UnitedKingdom,0,0,0,1
815,2005,m,m,NorthAmerica,0,0,0,1
815,2005,m,m,NorthAmerica,0,0,0,1
816,2005,m,m,Europe,1,1,2,0
816,2005,m,m,Europe,1,1,3,0
816,2005,m,f,Europe,1,0,0,0
817,2005,m,m,Europe,1,1,1,0
817,2005,m,m,NorthAmerica,1,1,0,0
818,2005,m,m,UnitedKingdom,1,1,2,0
818,2005,m,m,Europe,1,1,4,0
818,2005,m,m,Europe,0,0,0,0
818,2005,m,m,Europe,0,0,0,0
818,2005,m,m,Europe,0,0,0,0
818,2005,m,m,UnitedKingdom,0,0,0,0
818,2005,m,m,NorthAmerica,1,0,0,0
819,2005,m,f,UnitedKingdom,1,1,1,1
819,2005,m,m,NorthAmerica,1,1,3,1
819,2005,m,m,NorthAmerica,1,1,0,1
820,2005,m,m,Europe,1,1,2,1
820,2005,m,f,Africa,1,1,4,1
820,2005,m,m,UnitedKingdom,0,0,0,1
821,2005,m,m,Oceania,1,1,2,1
821,2005,m,m,Europe,1,1,3,1
822,2005,m,m,NorthAmerica,1,1,2,1
822,2005,m,m,NorthAmerica,1,1,4,1
822,2005,m,m,Europe,0,0,0,1
822,2005,m,m,Asia,1,0,0,1
822,2005,m,f,NorthAmerica,0,0,0,1
822,2005,m,m,NorthAmerica,0,0,0,1
823,2005,m,m,Europe,1,1,3,1
823,2005,m,m,NorthAmerica,1,1,4,1
824,2005,m,m,LatinAmerica,1,1,3,1
824,2005,m,f,NorthAmerica,1,1,3,1
824,2005,m,m,Europe,1,0,0,1
824,2005,m,m,NorthAmerica,1,0,0,1
824,2005,m,m,NorthAmerica,1,0,0,1
824,2005,m,m,NorthAmerica,1,0,0,1
824,2005,m,m,NorthAmerica,1,0,0,1
824,2005,m,m,NorthAmerica,1,0,0,1
825,2005,m,0,0,0,0,0,1
826,2005,m,m,NorthAmerica,1,1,2,1
826,2005,m,m,Europe,1,1,3,1
826,2005,m,m,NorthAmerica,0,0,0,1
827,2005,m,m,Europe,1,1,2,1
827,2005,m,m,Europe,1,1,3,1
827,2005,m,m,Europe,0,0,0,1
827,2005,m,m,Europe,0,0,0,1
827,2005,m,m,Europe,0,0,0,1
827,2005,m,f,NorthAmerica,0,0,0,1
828,2005,m,f,Asia,1,1,2,0
828,2005,m,m,Oceania,1,1,0,0
829,2005,m,m,Europe,1,1,2,0
829,2005,m,f,Europe,1,1,3,0
829,2005,m,m,Europe,0,0,0,0
829,2005,m,m,UnitedKingdom,0,0,0,0
829,2005,m,m,NorthAmerica,0,0,0,0
829,2005,m,m,NorthAmerica,0,0,0,0
830,2005,0,0,0,0,0,0,1
831,2005,m,0,0,0,0,0,1
832,2005,m,0,0,0,0,0,1
833,2005,m,f,Africa,1,1,0,1
834,2005,m,m,Oceania,1,1,3,1
834,2005,m,f,UnitedKingdom,1,1,3,1
834,2005,m,m,NorthAmerica,0,0,0,1
834,2005,m,m,Europe,0,0,0,1
834,2005,m,m,Europe,1,0,0,1
834,2005,m,m,UnitedKingdom,0,0,0,1
834,2005,m,m,NorthAmerica,1,0,0,1
835,2005,m,m,UnitedKingdom,1,1,4,1
835,2005,m,m,Europe,1,1,0,1
835,2005,m,f,Europe,1,0,0,1
836,2005,m,0,0,0,0,0,1
837,2005,m,0,0,0,0,0,1
838,2005,m,f,Oceania,1,1,3,1
838,2005,m,f,NorthAmerica,0,0,0,1
838,2005,m,m,NorthAmerica,1,0,0,1
839,2005,m,m,Europe,1,1,3,1
839,2005,m,m,NorthAmerica,1,1,4,1
839,2005,m,m,Asia,0,0,0,1
839,2005,m,m,NorthAmerica,0,0,0,1
839,2005,m,m,NorthAmerica,0,0,0,1
839,2005,m,f,NorthAmerica,0,0,0,1
840,2005,m,m,Europe,1,1,2,0
840,2005,m,m,Europe,1,1,4,0
840,2005,m,m,Europe,0,0,0,0
840,2005,m,m,0,0,0,0,0
841,2005,m,m,Europe,1,1,3,1
841,2005,m,m,NorthAmerica,1,1,3,1
842,2005,m,m,Africa,1,1,3,1
842,2005,m,m,NorthAmerica,1,1,3,1
843,2005,m,m,LatinAmerica,1,1,2,0
843,2005,m,m,NorthAmerica,1,1,2,0
843,2005,m,m,UnitedKingdom,1,0,0,0
843,2005,m,m,UnitedKingdom,1,0,0,0
843,2005,m,m,NorthAmerica,0,0,0,0
844,2005,m,f,UnitedKingdom,1,1,3,1
844,2005,m,m,UnitedKingdom,1,1,4,1
844,2005,m,m,UnitedKingdom,0,0,0,1
844,2005,m,f,UnitedKingdom,0,0,0,1
845,2005,m,f,NorthAmerica,1,1,3,0
845,2005,m,m,LatinAmerica,1,0,0,0
845,2005,m,m,NorthAmerica,1,0,0,0
845,2005,m,m,Europe,1,1,0,0
846,2005,m,m,Oceania,1,1,3,1
846,2005,m,m,Oceania,1,1,3,1
846,2005,m,m,UnitedKingdom,1,1,0,1
847,2005,m,m,UnitedKingdom,1,1,2,1
847,2005,m,m,UnitedKingdom,1,1,3,1
847,2005,m,m,NorthAmerica,0,0,0,1
848,2005,m,0,0,0,0,0,1
849,2005,m,0,0,0,0,0,0
850,2005,m,m,Europe,1,1,2,0
850,2005,m,m,NorthAmerica,1,1,3,0
850,2005,m,m,Europe,1,0,0,0
850,2005,m,m,NorthAmerica,0,0,0,0
851,2005,m,0,0,0,0,0,1
852,2005,m,m,Europe,1,1,4,1
852,2005,m,m,Europe,1,1,4,1
852,2005,m,m,Oceania,1,0,0,1
853,2005,m,m,UnitedKingdom,1,1,2,0
853,2005,m,f,NorthAmerica,1,1,3,0
853,2005,m,m,Europe,0,0,0,0
853,2005,m,m,UnitedKingdom,0,0,0,0
853,2005,m,m,UnitedKingdom,0,0,0,0
853,2005,m,m,UnitedKingdom,0,0,0,0
853,2005,m,m,UnitedKingdom,1,0,0,0
854,2005,m,m,NorthAmerica,1,1,2,1
854,2005,m,m,Europe,1,1,3,1
854,2005,m,m,Oceania,0,0,0,1
854,2005,m,m,Europe,0,0,0,1
854,2005,m,m,Europe,0,0,0,1
854,2005,m,m,NorthAmerica,0,0,0,1
854,2005,m,m,NorthAmerica,0,0,0,1
854,2005,m,m,NorthAmerica,0,0,0,1
855,2005,m,f,NorthAmerica,1,1,2,0
855,2005,m,m,Europe,1,1,4,0
855,2005,m,m,NorthAmerica,0,0,0,0
855,2005,m,m,UnitedKingdom,0,0,0,0
855,2005,m,f,NorthAmerica,0,0,0,0
855,2005,m,m,NorthAmerica,1,0,0,0
856,2005,m,m,NorthAmerica,1,1,2,1
856,2005,m,m,Oceania,1,1,4,1
856,2005,m,m,0,1,0,0,1
856,2005,m,m,UnitedKingdom,1,0,0,1
856,2005,m,f,UnitedKingdom,1,0,0,1
856,2005,m,m,UnitedKingdom,0,0,0,1
856,2005,m,f,NorthAmerica,1,1,0,1
857,2005,m,m,Oceania,1,1,2,0
857,2005,m,m,NorthAmerica,1,1,3,0
857,2005,m,m,NorthAmerica,0,0,0,0
857,2005,m,m,NorthAmerica,0,0,0,0
858,2006,m,m,NorthAmerica,1,1,4,1
858,2006,m,f,NorthAmerica,1,1,4,1
858,2006,m,m,UnitedKingdom,1,0,0,1
858,2006,m,m,NorthAmerica,1,1,0,1
858,2006,m,m,NorthAmerica,1,0,0,1
859,2006,m,m,UnitedKingdom,1,1,1,0
859,2006,m,m,Europe,1,1,4,0
859,2006,m,m,NorthAmerica,1,0,0,0
859,2006,m,m,Europe,0,0,0,0
859,2006,m,m,UnitedKingdom,1,0,0,0
859,2006,m,m,UnitedKingdom,1,0,0,0
859,2006,m,m,UnitedKingdom,1,0,0,0
859,2006,m,m,UnitedKingdom,1,0,0,0
859,2006,m,m,UnitedKingdom,1,0,0,0
859,2006,m,m,NorthAmerica,1,0,0,0
859,2006,m,m,NorthAmerica,1,0,0,0
859,2006,m,m,NorthAmerica,1,0,0,0
859,2006,m,m,NorthAmerica,1,0,0,0
860,2006,f,0,0,0,0,0,1
861,2006,m,0,0,0,0,0,1
862,2006,m,m,Europe,1,1,2,1
862,2006,m,f,NorthAmerica,1,1,2,1
862,2006,m,m,NorthAmerica,1,0,0,1
862,2006,m,m,NorthAmerica,1,0,0,1
863,2006,m,m,LatinAmerica,1,1,1,0
863,2006,m,m,Europe,1,1,1,0
863,2006,m,m,Europe,0,0,0,0
863,2006,m,m,NorthAmerica,1,0,0,0
863,2006,m,f,NorthAmerica,0,0,0,0
864,2006,m,m,Europe,1,1,1,1
864,2006,m,m,Europe,1,1,4,1
864,2006,m,m,NorthAmerica,0,0,0,1
864,2006,m,m,NorthAmerica,0,0,0,1
865,2006,m,m,UnitedKingdom,1,1,1,0
865,2006,m,f,Europe,1,1,2,0
866,2006,m,m,Oceania,1,1,4,1
866,2006,m,m,Europe,1,1,4,1
866,2006,m,f,Europe,0,0,0,1
866,2006,m,m,NorthAmerica,1,0,0,1
866,2006,m,m,NorthAmerica,1,0,0,1
866,2006,m,m,NorthAmerica,0,0,0,1
867,2006,m,m,UnitedKingdom,1,1,1,1
867,2006,m,m,Oceania,1,1,4,1
867,2006,m,m,Oceania,1,1,0,1
867,2006,m,m,Africa,1,0,0,1
868,2006,m,f,Europe,1,1,4,1
868,2006,m,m,NorthAmerica,1,1,2,1
868,2006,m,m,Europe,0,0,0,1
868,2006,m,m,Europe,1,0,0,1
869,2006,m,m,Europe,1,1,1,1
869,2006,m,m,Europe,1,1,4,1
869,2006,m,m,Europe,0,0,0,1
869,2006,m,m,Europe,0,0,0,1
869,2006,m,m,UnitedKingdom,0,0,0,1
869,2006,m,f,NorthAmerica,1,0,0,1
869,2006,m,m,NorthAmerica,0,0,0,1
870,2006,m,m,NorthAmerica,1,1,1,1
870,2006,m,f,UnitedKingdom,1,1,2,1
870,2006,m,m,Europe,0,0,0,1
870,2006,m,f,Europe,0,0,0,1
870,2006,m,f,NorthAmerica,0,0,0,1
871,2006,m,m,Oceania,1,1,1,0
871,2006,m,m,Oceania,1,1,1,0
872,2006,m,m,Europe,1,1,1,0
873,2006,m,m,UnitedKingdom,0,0,0,1
874,2006,0,0,0,0,0,0,1
875,2006,m,m,Europe,1,1,1,1
875,2006,m,m,NorthAmerica,1,1,4,1
876,2006,m,m,NorthAmerica,1,1,1,1
876,2006,m,m,NorthAmerica,1,1,2,1
876,2006,m,m,UnitedKingdom,1,0,0,1
876,2006,m,m,NorthAmerica,1,0,0,1
877,2006,m,m,NorthAmerica,1,1,4,1
877,2006,m,m,NorthAmerica,1,1,2,1
878,2006,m,m,LatinAmerica,1,1,1,0
878,2006,m,m,Europe,1,1,1,0
878,2006,m,m,NorthAmerica,0,0,0,0
878,2006,m,f,NorthAmerica,1,0,0,0
878,2006,m,m,LatinAmerica,1,0,0,0
879,2006,m,m,NorthAmerica,1,1,4,1
879,2006,m,m,NorthAmerica,1,1,3,1
879,2006,m,m,UnitedKingdom,0,0,0,1
880,2006,0,0,0,0,0,0,1
881,2006,m,m,UnitedKingdom,1,1,4,1
881,2006,m,m,NorthAmerica,1,1,2,1
881,2006,m,m,NorthAmerica,1,0,0,1
881,2006,m,m,NorthAmerica,1,0,0,1
882,2006,m,0,0,0,0,0,0
883,2006,m,m,NorthAmerica,1,1,1,0
883,2006,m,m,NorthAmerica,1,1,2,0
883,2006,m,m,Europe,0,0,0,0
883,2006,m,m,UnitedKingdom,0,0,0,0
883,2006,m,m,NorthAmerica,0,0,0,0
884,2006,m,m,NorthAmerica,1,1,2,1
884,2006,m,m,NorthAmerica,1,1,2,1
884,2006,m,m,NorthAmerica,1,0,0,1
884,2006,m,m,NorthAmerica,1,0,0,1
884,2006,m,m,UnitedKingdom,0,0,0,1
885,2006,m,f,Europe,1,1,4,1
885,2006,m,m,Europe,1,1,3,1
885,2006,m,m,Europe,1,0,0,1
885,2006,m,f,NorthAmerica,0,0,0,1
885,2006,m,m,NorthAmerica,0,0,0,1
886,2006,m,m,NorthAmerica,1,1,1,1
886,2006,m,f,NorthAmerica,1,1,2,1
886,2006,m,m,LatinAmerica,0,0,0,1
886,2006,m,m,UnitedKingdom,1,0,0,1
886,2006,m,m,NorthAmerica,0,0,0,1
887,2006,m,m,UnitedKingdom,1,1,2,1
887,2006,m,f,NorthAmerica,1,1,2,1
887,2006,m,f,NorthAmerica,0,0,0,1
887,2006,m,f,NorthAmerica,0,0,0,1
887,2006,m,m,NorthAmerica,0,0,0,1
887,2006,m,m,NorthAmerica,0,0,0,1
888,2006,m,f,NorthAmerica,1,1,4,1
888,2006,m,f,LatinAmerica,1,1,2,1
888,2006,m,m,Oceania,1,0,0,1
888,2006,m,m,Oceania,0,0,0,1
888,2006,m,m,Oceania,1,1,0,1
888,2006,m,f,LatinAmerica,0,0,0,1
888,2006,m,f,NorthAmerica,1,0,0,1
888,2006,m,m,NorthAmerica,1,0,0,1
888,2006,m,f,NorthAmerica,0,0,0,1
889,2006,m,m,UnitedKingdom,1,1,1,1
889,2006,m,f,NorthAmerica,1,1,2,1
889,2006,m,f,NorthAmerica,1,0,0,1
889,2006,m,m,UnitedKingdom,0,0,0,1
890,2006,m,m,LatinAmerica,1,1,1,0
890,2006,m,m,NorthAmerica,1,1,1,0
890,2006,m,m,Europe,0,0,0,0
890,2006,m,m,NorthAmerica,0,0,0,0
891,2006,m,m,Europe,1,1,1,0
891,2006,m,m,NorthAmerica,1,1,1,0
891,2006,m,m,Europe,0,0,0,0
891,2006,m,m,UnitedKingdom,0,0,0,0
891,2006,m,f,UnitedKingdom,0,0,0,0
891,2006,m,m,NorthAmerica,0,0,0,0
892,2006,m,0,0,0,0,0,1
893,2006,m,m,LatinAmerica,1,1,1,1
893,2006,m,m,Oceania,1,1,4,1
893,2006,m,m,NorthAmerica,1,1,0,1
894,2006,0,0,0,0,0,0,1
895,2006,0,0,0,0,0,0,1
896,2006,m,0,0,0,0,0,1
897,2006,m,0,0,0,0,0,1
898,2006,m,0,0,0,0,0,1
899,2006,m,0,0,0,0,0,1
900,2006,m,m,NorthAmerica,1,0,0,1
901,2006,m,m,Europe,1,1,4,1
901,2006,m,m,Europe,1,1,2,1
901,2006,m,m,NorthAmerica,0,0,0,1
901,2006,m,m,Europe,0,0,0,1
901,2006,m,m,NorthAmerica,0,0,0,1
901,2006,m,m,NorthAmerica,1,0,0,1
902,2006,0,0,0,0,0,0,1
903,2006,f,f,Europe,1,1,4,1
903,2006,f,m,NorthAmerica,1,1,4,1
903,2006,f,m,Asia,1,1,3,1
903,2006,f,m,Europe,0,0,0,1
903,2006,f,f,Europe,0,0,0,1
903,2006,f,m,Europe,1,0,0,1
903,2006,f,m,NorthAmerica,0,0,0,1
903,2006,f,m,NorthAmerica,1,0,0,1
903,2006,f,m,NorthAmerica,1,0,0,1
904,2006,m,f,NorthAmerica,1,1,2,1
904,2006,m,m,NorthAmerica,1,1,2,1
904,2006,m,m,Europe,0,0,0,1
904,2006,m,m,NorthAmerica,0,0,0,1
904,2006,m,m,NorthAmerica,0,0,0,1
904,2006,m,m,NorthAmerica,0,0,0,1
905,2006,m,m,Europe,1,1,1,0
905,2006,m,f,LatinAmerica,1,1,1,0
905,2006,m,m,Europe,1,1,0,0
905,2006,m,m,NorthAmerica,0,0,0,0
905,2006,m,m,NorthAmerica,0,0,0,0
905,2006,m,m,NorthAmerica,0,0,0,0
906,2006,0,0,0,0,0,0,1
907,2006,m,0,0,0,0,0,1
908,2006,m,m,Oceania,1,1,4,1
908,2006,m,f,Europe,1,1,4,1
909,2006,m,m,NorthAmerica,1,1,1,0
909,2006,m,m,Europe,1,1,0,0
909,2006,m,f,NorthAmerica,1,0,0,0
910,2006,0,0,0,0,0,0,1
911,2006,m,0,0,0,0,0,1
912,2006,m,m,Europe,1,1,4,1
912,2006,m,m,Europe,1,1,2,1
912,2006,m,m,Europe,1,0,0,1
912,2006,m,m,Europe,0,0,0,1
912,2006,m,f,Europe,1,0,0,1
912,2006,m,m,NorthAmerica,1,0,0,1
912,2006,m,m,NorthAmerica,1,0,0,1
912,2006,m,m,NorthAmerica,1,0,0,1
913,2006,m,f,NorthAmerica,1,1,1,0
913,2006,m,m,NorthAmerica,1,1,2,0
913,2006,m,m,NorthAmerica,1,0,0,0
913,2006,m,f,NorthAmerica,0,0,0,0
913,2006,m,m,NorthAmerica,0,0,0,0
914,2006,0,0,0,0,0,0,1
915,2006,m,f,Europe,1,1,1,0
915,2006,m,f,NorthAmerica,1,1,2,0
916,2006,m,m,Oceania,1,1,1,1
916,2006,m,m,NorthAmerica,1,1,2,1
916,2006,m,m,Oceania,0,0,0,1
916,2006,m,f,Asia,0,0,0,1
916,2006,m,m,Oceania,1,0,0,1
916,2006,m,m,NorthAmerica,1,0,0,1
917,2006,m,m,UnitedKingdom,1,1,4,1
918,2006,m,0,0,0,0,0,1
919,2006,m,m,NorthAmerica,1,1,1,1
919,2006,m,m,NorthAmerica,1,1,4,1
919,2006,m,m,Oceania,0,0,0,1
919,2006,m,m,NorthAmerica,1,1,0,1
919,2006,m,f,NorthAmerica,0,0,0,1
919,2006,m,m,NorthAmerica,1,0,0,1
919,2006,m,f,NorthAmerica,1,0,0,1
920,2006,m,f,NorthAmerica,1,1,4,1
920,2006,m,f,NorthAmerica,1,1,4,1
921,2006,f,m,Oceania,1,1,4,1
921,2006,f,f,Europe,1,1,2,1
921,2006,f,m,NorthAmerica,0,0,0,1
921,2006,f,m,NorthAmerica,0,0,0,1
921,2006,f,f,Europe,0,0,0,1
921,2006,f,m,UnitedKingdom,0,0,0,1
922,2006,m,m,NorthAmerica,1,1,1,1
922,2006,m,m,NorthAmerica,1,1,4,1
922,2006,m,m,Europe,1,0,0,1
922,2006,m,f,Europe,1,0,0,1
922,2006,m,m,Europe,1,0,0,1
922,2006,m,m,Europe,0,0,0,1
923,2006,m,m,NorthAmerica,1,1,1,1
923,2006,m,m,Europe,1,1,4,1
923,2006,m,m,LatinAmerica,0,0,0,1
923,2006,m,f,NorthAmerica,0,0,0,1
924,2006,m,m,Europe,1,1,1,1
924,2006,m,m,NorthAmerica,1,1,2,1
924,2006,m,m,NorthAmerica,1,0,0,1
924,2006,m,m,NorthAmerica,0,0,0,1
925,2006,m,m,UnitedKingdom,1,1,1,0
925,2006,m,m,NorthAmerica,0,0,0,0
926,2006,0,0,0,0,0,0,1
927,2006,m,0,0,0,0,0,1
928,2006,m,0,0,0,0,0,1
929,2006,m,m,Oceania,1,1,4,1
929,2006,m,m,Africa,1,1,2,1
930,2006,m,m,Oceania,1,1,4,1
930,2006,m,m,Oceania,1,1,4,1
931,2006,m,0,0,0,0,0,1
932,2006,m,f,NorthAmerica,1,1,4,1
932,2006,m,m,Europe,1,1,3,1
932,2006,m,m,Europe,0,0,0,1
932,2006,m,m,NorthAmerica,1,0,0,1
933,2006,m,m,Oceania,1,1,1,0
933,2006,m,m,Europe,1,1,2,0
934,2006,m,m,NorthAmerica,1,1,2,0
934,2006,m,m,NorthAmerica,1,1,2,0
935,2006,m,m,UnitedKingdom,1,1,2,1
935,2006,m,m,NorthAmerica,1,1,2,1
935,2006,m,f,Europe,0,0,0,1
935,2006,m,f,NorthAmerica,0,0,0,1
936,2006,m,m,Europe,1,1,1,0
936,2006,m,m,UnitedKingdom,1,1,2,0
937,2006,m,0,0,0,0,0,1
938,2006,m,m,NorthAmerica,1,1,1,1
938,2006,m,m,NorthAmerica,1,1,4,1
938,2006,m,m,NorthAmerica,1,1,3,1
939,2006,m,m,UnitedKingdom,1,1,4,1
939,2006,m,f,NorthAmerica,1,1,2,1
939,2006,m,m,Europe,0,0,0,1
939,2006,m,m,Europe,0,0,0,1
939,2006,m,m,Europe,1,0,0,1
939,2006,m,m,UnitedKingdom,0,0,0,1
939,2006,m,f,NorthAmerica,0,0,0,1
940,2006,m,m,Europe,1,1,1,0
940,2006,m,m,UnitedKingdom,1,1,1,0
940,2006,m,f,Europe,1,0,0,0
940,2006,m,f,NorthAmerica,1,0,0,0
941,2006,m,m,NorthAmerica,1,1,1,1
941,2006,m,f,NorthAmerica,1,1,2,1
941,2006,m,m,UnitedKingdom,0,0,0,1
942,2006,m,m,Oceania,1,1,4,1
942,2006,m,m,Europe,1,1,2,1
942,2006,m,m,Oceania,0,0,0,1
942,2006,m,m,Europe,0,0,0,1
942,2006,m,m,Africa,0,0,0,1
942,2006,m,m,NorthAmerica,1,0,0,1
943,2006,m,f,Europe,1,1,4,1
943,2006,m,m,NorthAmerica,1,1,2,1
943,2006,m,f,Europe,0,0,0,1
943,2006,m,m,Europe,0,0,0,1
944,2006,m,m,NorthAmerica,1,1,4,1
944,2006,m,m,Europe,1,1,4,1
944,2006,m,m,NorthAmerica,0,0,0,1
945,2006,0,0,0,0,0,0,1
946,2006,0,0,0,0,0,0,1
947,2006,f,f,Europe,1,1,1,1
947,2006,f,m,NorthAmerica,1,1,2,1
947,2006,f,f,Europe,0,0,0,1
947,2006,f,f,NorthAmerica,1,0,0,1
948,2006,m,m,UnitedKingdom,1,1,2,1
948,2006,m,m,UnitedKingdom,1,1,2,1
948,2006,m,m,Europe,1,0,0,1
948,2006,m,m,Europe,0,0,0,1
948,2006,m,m,UnitedKingdom,1,0,0,1
948,2006,m,m,UnitedKingdom,1,0,0,1
948,2006,m,m,NorthAmerica,1,0,0,1
